ID_Motif,Support,Document,Structure_Abstraite,Exemples_du_Texte
0,62,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""intervention"" --(CONTAINS)--> ""exposée"" | ""intervention"" --(CONTAINS)--> ""résection"""
0,62,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""résistance"" | ""évolution"" --(CONTAINS)--> ""inefficaces"""
0,62,FR100517,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""nivaquine"" | ""traitement"" --(CONTAINS)--> ""corticothérapie"""
0,62,FR100519,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""radiographie"" | ""bilan"" --(CONTAINS)--> ""ECG"""
0,62,FR100579,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""processus"" --(CONTAINS)--> ""échocardiographie"" | ""processus"" --(CONTAINS)--> ""imagerie"""
0,62,FR100589,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""aspect"" --(CONTAINS)--> ""tomodensitométrie"" | ""aspect"" --(CONTAINS)--> ""évoquer"""
0,62,FR100597,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""hystérectomie"" --(CONTAINS)--> ""exérèse"" | ""hystérectomie"" --(CONTAINS)--> ""annexectomie"""
0,62,FR100603,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""endocardite"" --(CONTAINS)--> ""rapportons"" | ""endocardite"" --(CONTAINS)--> ""confirmé"""
0,62,FR100611,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""traitement"" --(CONTAINS)--> ""corticothérapie"" | ""traitement"" --(CONTAINS)--> ""bithérapie"""
0,62,FR100620,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""antécédents"" --(CONTAINS)--> ""infections"" | ""antécédents"" --(CONTAINS)--> ""toux"""
0,62,FR100629,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bithérapie"" --(CONTAINS)--> ""Ifosfamide"" | ""bithérapie"" --(CONTAINS)--> ""doxorubicine"""
0,62,FR100632,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""étude"" --(CONTAINS)--> ""culture"" | ""étude"" --(CONTAINS)--> ""examen"""
0,62,FR100658,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""anesthésie"" --(CONTAINS)--> ""monitorage"" | ""anesthésie"" --(CONTAINS)--> ""intubé"""
0,62,FR100663,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""Taux"" | ""bilan"" --(CONTAINS)--> ""Numération"""
0,62,FR100666,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""état"" --(CONTAINS)--> ""sueurs"" | ""état"" --(CONTAINS)--> ""prurit"""
0,62,FR100683,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""antécédents"" --(CONTAINS)--> ""diabète"" | ""antécédents"" --(CONTAINS)--> ""grossesses"""
0,62,FR100688,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""évolution"" --(CONTAINS)--> ""amélioration"" | ""évolution"" --(CONTAINS)--> ""disparition"""
0,62,FR100689,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""symptomatologie"" --(CONTAINS)--> ""demandé"" | ""symptomatologie"" --(CONTAINS)--> ""augmentation"""
0,62,FR100697,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(CONTAINS)--> ""échographie"" | ""bilan"" --(CONTAINS)--> ""TDM"""
0,62,FR100708,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""cas"" --(CONTAINS)--> ""rapportons"" | ""cas"" --(CONTAINS)--> ""accouchement"""
0,62,FR100717,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""épaississement"" --(CONTAINS)--> ""hypersignal"" | ""épaississement"" --(CONTAINS)--> ""IRM"""
0,62,FR100748,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""monitorage"" --(CONTAINS)--> ""capnométrie"" | ""monitorage"" --(CONTAINS)--> ""électrocardiogramme"""
0,62,FR100780,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(CONTAINS)--> ""tension"" | ""examen"" --(CONTAINS)--> ""température"""
0,62,FR100814,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""IRM"" --(CONTAINS)--> ""hypersignal"" | ""IRM"" --(CONTAINS)--> ""injection"""
0,62,FR100845,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(CONTAINS)--> ""spéculum"" | ""examen"" --(CONTAINS)--> ""toucher"""
0,62,FR100874,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""constantes"" --(CONTAINS)--> ""fréquence"" | ""constantes"" --(CONTAINS)--> ""pression"""
0,62,FR100882,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""troubles"" --(CONTAINS)--> ""miction"" | ""troubles"" --(CONTAINS)--> ""admise"""
0,62,FR100883,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""reçu"" --(CONTAINS)--> ""radiothérapie"" | ""reçu"" --(CONTAINS)--> ""cures"""
0,62,FR100894,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""séances"" --(CONTAINS)--> ""étirements"" | ""séances"" --(CONTAINS)--> ""stretching"""
0,62,FR100903,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""hydrops"" --(CONTAINS)--> ""échographie"" | ""hydrops"" --(CONTAINS)--> ""circonférence"""
0,62,FR100919,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""signes"" --(CONTAINS)--> ""bilans"" | ""signes"" --(CONTAINS)--> ""rapportons"""
0,62,FR100921,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""douleur"" --(CONTAINS)--> ""rapportons"" | ""douleur"" --(CONTAINS)--> ""palpation"""
0,62,FR100925,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""pic"" --(CONTAINS)--> ""arguments"" | ""pic"" --(CONTAINS)--> ""électrophorèse"""
0,62,FR100944,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""suivi"" --(CONTAINS)--> ""rapportons"" | ""suivi"" --(CONTAINS)--> ""hospitalisé"""
0,62,FR100946,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""compliquées"" --(CONTAINS)--> ""crises"" | ""compliquées"" --(CONTAINS)--> ""lourdeur"""
0,62,FR100959,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""cas"" --(CONTAINS)--> ""abordions"" | ""cas"" --(CONTAINS)--> ""fistule"""
0,62,FR100960,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""consulté"" --(CONTAINS)--> ""étude"" | ""consulté"" --(CONTAINS)--> ""scanner"""
0,62,FR100998,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS],"""suivie"" --(CONTAINS)--> ""rapportons"" | ""suivie"" --(CONTAINS)--> ""diagnostic"""
129,61,FR100003,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""panoramique"" --(BEFORE)--> ""ponction"" | ""ponction"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"""
129,61,FR100092,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""reste"" --(BEFORE)--> ""étude"" | ""étude"" --(BEFORE)--> ""suites"" | ""suites"" --(BEFORE)--> ""sortante"""
129,61,FR100120,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""rattaché"" --(BEFORE)--> ""traitement"" | ""traitement"" --(BEFORE)--> ""retirées"" | ""retirées"" --(BEFORE)--> ""conclure"""
129,61,FR100130,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""diagnostic"" --(BEFORE)--> ""confirmé"" | ""confirmé"" --(BEFORE)--> ""recherche"" | ""recherche"" --(BEFORE)--> ""séjour"""
129,61,FR100132,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""palpation"" --(BEFORE)--> ""histologie"" | ""histologie"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""écho-Doppler"""
129,61,FR100142,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""biopsie"" --(BEFORE)--> ""étude"" | ""étude"" --(BEFORE)--> ""sérologie"" | ""sérologie"" --(BEFORE)--> ""évolution"""
129,61,FR100161,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""interrogatoire"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examens"" | ""examens"" --(BEFORE)--> ""radiographie"""
129,61,FR100168,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""transfusion"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""tests"" | ""tests"" --(BEFORE)--> ""entretien"""
129,61,FR100255,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""mise"" --(BEFORE)--> ""réveillée"" | ""réveillée"" --(BEFORE)--> ""radio"" | ""radio"" --(BEFORE)--> ""TDM"""
129,61,FR100275,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""manœuvres"" --(BEFORE)--> ""transféré"" | ""transféré"" --(BEFORE)--> ""anamnèse"" | ""anamnèse"" --(BEFORE)--> ""examen"""
129,61,FR100276,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""accouchement"" --(BEFORE)--> ""reste"" | ""reste"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""régression"""
129,61,FR100282,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""électroencéphalogramme"" | ""électroencéphalogramme"" --(BEFORE)--> ""scanner"" | ""scanner"" --(BEFORE)--> ""conclus"""
129,61,FR100283,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""hypophysiogramme"" | ""hypophysiogramme"" --(BEFORE)--> ""traitement"""
129,61,FR100296,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""fenestration"" | ""fenestration"" --(BEFORE)--> ""suites"""
129,61,FR100314,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""signes"" --(BEFORE)--> ""angio-scanner"" | ""angio-scanner"" --(BEFORE)--> ""amputation"" | ""amputation"" --(BEFORE)--> ""mise"""
129,61,FR100344,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""plainte"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""césarienne"" | ""césarienne"" --(BEFORE)--> ""pesait"""
129,61,FR100346,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""scanner"" --(BEFORE)--> ""posé"" | ""posé"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""héparinothérapie"""
129,61,FR100360,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""curage"" | ""curage"" --(BEFORE)--> ""radiothérapie"" | ""radiothérapie"" --(BEFORE)--> ""curiethérapie"""
129,61,FR100361,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""admise"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""TDM"" | ""TDM"" --(BEFORE)--> ""ponction"""
129,61,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""adressée"" --(BEFORE)--> ""admission"" | ""admission"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"""
129,61,FR100400,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""stérilisation"" --(BEFORE)--> ""résection"" | ""résection"" --(BEFORE)--> ""suites"" | ""suites"" --(BEFORE)--> ""suivie"""
129,61,FR100439,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""scanner"" --(BEFORE)--> ""endoscopie"" | ""endoscopie"" --(BEFORE)--> ""biopsies"" | ""biopsies"" --(BEFORE)--> ""envoyées"""
129,61,FR100448,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""échotomographie"" | ""échotomographie"" --(BEFORE)--> ""hémi thyroïdectomie"" | ""hémi thyroïdectomie"" --(BEFORE)--> ""examen"""
129,61,FR100480,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""imagerie"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""scanner"" | ""scanner"" --(BEFORE)--> ""Tomographie"""
129,61,FR100515,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""retenu"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""prescrits"""
129,61,FR100517,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""bilan"" --(BEFORE)--> ""mise"" | ""mise"" --(BEFORE)--> ""auscultation"" | ""auscultation"" --(BEFORE)--> ""radiographie"""
129,61,FR100519,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""hospitalisée"" --(BEFORE)--> ""entrée"" | ""entrée"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""angioscanner"""
129,61,FR100579,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""radiographie"" --(BEFORE)--> ""échocardiographie"" | ""échocardiographie"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""recherche"""
129,61,FR100589,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""exploration"" --(BEFORE)--> ""hémogramme"" | ""hémogramme"" --(BEFORE)--> ""Cytométrie"" | ""Cytométrie"" --(BEFORE)--> ""biopsie"""
129,61,FR100597,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""laparotomie"" --(BEFORE)--> ""hystérectomie"" | ""hystérectomie"" --(BEFORE)--> ""suites"" | ""suites"" --(BEFORE)--> ""décédée"""
129,61,FR100611,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""admission"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""étude"""
129,61,FR100614,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],"""radiographie"" --(BEFORE)--> ""taux"" | ""taux"" --(BEFORE)--> ""exploration"" | ""exploration"" --(BEFORE)--> ""exploration"""
