ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6
21,70,FR100003,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],granulome,CONTAINS,panoramique,BEFORE,ponction,,,,,,
22,65,FR100275,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],mort,CONTAINS,établi,BEFORE,manœuvres,BEFORE,transféré,,,,
22,65,FR100275,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],mort,CONTAINS,posé,BEFORE,pris,BEFORE,électroencéphalogramme,,,,
22,65,FR100275,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],matières,CONTAINS,arrivée,BEFORE,établi,BEFORE,manœuvres,,,,
22,65,FR100275,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],ouverts,CONTAINS,arrivée,BEFORE,établi,BEFORE,manœuvres,,,,
22,65,FR100276,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],aplasie,CONTAINS,accouchement,BEFORE,reste,BEFORE,bilan,,,,
22,65,FR100282,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],tracé,CONTAINS,électroencéphalogramme,BEFORE,scanner,BEFORE,conclus,,,,
22,65,FR100283,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],processus,CONTAINS,IRM,BEFORE,hypophysiogramme,BEFORE,traitement,,,,
22,65,FR100283,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],sinusite,CONTAINS,IRM,BEFORE,hypophysiogramme,BEFORE,traitement,,,,
22,65,FR100283,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],consulté,CONTAINS,bilan,BEFORE,IRM,BEFORE,hypophysiogramme,,,,
22,65,FR100283,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],syndrome,CONTAINS,bilan,BEFORE,IRM,BEFORE,hypophysiogramme,,,,
22,65,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],phénomènes,CONTAINS,examen,BEFORE,IRM,BEFORE,fenestration,,,,
22,65,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],émergence,CONTAINS,fenestration,BEFORE,suites,BEFORE,exéaté,,,,
22,65,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],signe,CONTAINS,examen,BEFORE,IRM,BEFORE,fenestration,,,,
22,65,FR100296,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],aspect,CONTAINS,IRM,BEFORE,fenestration,BEFORE,suites,,,,
22,65,FR100314,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],traumatisme,CONTAINS,admise,BEFORE,bilan,BEFORE,drainage,,,,
22,65,FR100314,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],fracture,CONTAINS,bilan,BEFORE,drainage,BEFORE,angio-scanner,,,,
22,65,FR100314,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],hospitalisation,CONTAINS,signes,BEFORE,angio-scanner,BEFORE,amputation,,,,
22,65,FR100314,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],thrombose,CONTAINS,angio-scanner,BEFORE,amputation,BEFORE,mise,,,,
22,65,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],évolution,CONTAINS,déroulée,BEFORE,plainte,BEFORE,examen,,,,
22,65,FR100344,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],insuffisance,CONTAINS,développé,BEFORE,contrôle,BEFORE,tombée,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],enquête,CONTAINS,bilan,BEFORE,héparinothérapie,BEFORE,anti-vitamine,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],syndrome,CONTAINS,examen,BEFORE,gazométrie,BEFORE,reste,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],atrophie,CONTAINS,IRM,BEFORE,scanner,BEFORE,posé,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],défect,CONTAINS,angioscanner,BEFORE,echo-dopler,BEFORE,IRM,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],lésions,CONTAINS,angioscanner,BEFORE,echo-dopler,BEFORE,IRM,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],pouls,CONTAINS,examen,BEFORE,gazométrie,BEFORE,reste,,,,
22,65,FR100346,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],angiomyolipome,CONTAINS,scanner,BEFORE,posé,BEFORE,bilan,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],adénocarcinome,CONTAINS,examen,BEFORE,curage,BEFORE,radiothérapie,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],adénocarcinome,CONTAINS,examen,BEFORE,curage,BEFORE,classée,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],processus,CONTAINS,complément,BEFORE,biopsie,BEFORE,tomodensitométrie,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],processus,CONTAINS,complément,BEFORE,biopsie,BEFORE,étude,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],bilan,CONTAINS,tomodensitométrie,BEFORE,radiothérapie,BEFORE,cures,,,,
22,65,FR100360,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],lésion,CONTAINS,tomodensitométrie,BEFORE,complément,BEFORE,biopsie,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],syndrome,CONTAINS,examen,BEFORE,TDM,BEFORE,ponction,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],contexte,CONTAINS,admise,BEFORE,examen,BEFORE,TDM,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],processus,CONTAINS,TDM,BEFORE,ponction,BEFORE,examen,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],GCS,CONTAINS,examen,BEFORE,TDM,BEFORE,ponction,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],troubles,CONTAINS,admise,BEFORE,examen,BEFORE,TDM,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],cocci,CONTAINS,examen,BEFORE,examen,BEFORE,culture,,,,
22,65,FR100361,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],insuffisance,CONTAINS,bilan,BEFORE,diagnostic,BEFORE,traitement,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],nombre,CONTAINS,bilan,BEFORE,bilan,BEFORE,échographie,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],nombre,CONTAINS,bilan,BEFORE,bilan,BEFORE,intervention,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],tumeur,CONTAINS,exérèse,BEFORE,envoyée,BEFORE,examen,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],taux,CONTAINS,bilan,BEFORE,bilan,BEFORE,échographie,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],taux,CONTAINS,bilan,BEFORE,bilan,BEFORE,intervention,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],tachycardie,CONTAINS,examen,BEFORE,bilan,BEFORE,bilan,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],ablation,CONTAINS,incision,BEFORE,suite,BEFORE,sortie,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],ablation,CONTAINS,incision,BEFORE,envoyée,BEFORE,examen,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],ablation,CONTAINS,incision,BEFORE,envoyée,BEFORE,résultat,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],temps,CONTAINS,bilan,BEFORE,bilan,BEFORE,échographie,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],temps,CONTAINS,bilan,BEFORE,bilan,BEFORE,intervention,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],pesait,CONTAINS,examen,BEFORE,examen,BEFORE,bilan,,,,
22,65,FR100371,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],tension,CONTAINS,examen,BEFORE,examen,BEFORE,bilan,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],kyste,CONTAINS,diagnostic,BEFORE,exploration,BEFORE,résection,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],masse,CONTAINS,scanner,BEFORE,diagnostic,BEFORE,opérée,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],masse,CONTAINS,scanner,BEFORE,diagnostic,BEFORE,exploration,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],anictérique,CONTAINS,examen,BEFORE,bilan,BEFORE,sérologie,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],anictérique,CONTAINS,examen,BEFORE,bilan,BEFORE,Radiographie,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],sensibilité,CONTAINS,examen,BEFORE,bilan,BEFORE,sérologie,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],sensibilité,CONTAINS,examen,BEFORE,bilan,BEFORE,Radiographie,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],lésion,CONTAINS,échographie,BEFORE,scanner,BEFORE,diagnostic,,,,
22,65,FR100400,[EVENT_BEFORE_N/A_ACTUAL] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL] | [EVENT_BEFORE_N/A_ACTUAL] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL],apyrétique,CONTAINS,examen,BEFORE,bilan,BEFORE,sérologie,,,,
