ID_Motif,Support,Document,Structure_Abstraite,Exemples_du_Texte
13,65,FR100629,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""sarcome"" --(CONTAINS)--> ""thoracoscopie"" | ""thoracoscopie"" --(BEFORE)--> ""marquage"" | ""marquage"" --(BEFORE)--> ""bilan"""
13,65,FR100632,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""anomalie"" --(CONTAINS)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""étude"""
13,65,FR100658,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""apyrétique"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""laryngoscopie"" | ""laryngoscopie"" --(BEFORE)--> ""tomodensitométrie"""
13,65,FR100663,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""stable"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""échographie"""
13,65,FR100666,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""localisations"" --(CONTAINS)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""classé"" | ""classé"" --(BEFORE)--> ""traitement"""
13,65,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""créatinine"" --(CONTAINS)--> ""exploration"" | ""exploration"" --(BEFORE)--> ""exploration"" | ""exploration"" --(BEFORE)--> ""IRM"""
13,65,FR100688,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""consulté"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"""
13,65,FR100689,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""positive"" --(CONTAINS)--> ""PCR"" | ""PCR"" --(BEFORE)--> ""scanner"" | ""scanner"" --(BEFORE)--> ""hémogramme"""
13,65,FR100697,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""rétraction"" --(CONTAINS)--> ""mammographie"" | ""mammographie"" --(BEFORE)--> ""échographie"" | ""échographie"" --(BEFORE)--> ""examen"""
13,65,FR100708,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""collection"" --(CONTAINS)--> ""échographie"" | ""échographie"" --(BEFORE)--> ""ponction"" | ""ponction"" --(BEFORE)--> ""étude"""
13,65,FR100717,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""Lasègue"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""examens"" | ""examens"" --(BEFORE)--> ""scanner"""
13,65,FR100748,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""intervention"" --(CONTAINS)--> ""mobilisation"" | ""mobilisation"" --(BEFORE)--> ""suites"" | ""suites"" --(BEFORE)--> ""transférée"""
13,65,FR100766,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""prolabé"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""hospitalisation"" | ""hospitalisation"" --(BEFORE)--> ""traitement"""
13,65,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""anamnèse"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""toucher"" | ""toucher"" --(BEFORE)--> ""échographie"""
13,65,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""insuffisance"" --(CONTAINS)--> ""référée"" | ""référée"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""biologie"""
13,65,FR100814,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""processus"" --(CONTAINS)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""diagnostic"" | ""diagnostic"" --(BEFORE)--> ""réséquée"""
13,65,FR100826,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""termine"" --(CONTAINS)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""retenue"""
13,65,FR100845,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""carde"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""échographie"""
13,65,FR100849,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""IMC"" --(CONTAINS)--> ""admission"" | ""admission"" --(BEFORE)--> ""tomodensitométrie"" | ""tomodensitométrie"" --(BEFORE)--> ""acheminé"""
13,65,FR100870,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""cellules"" --(CONTAINS)--> ""biopsie"" | ""biopsie"" --(BEFORE)--> ""retenu"" | ""retenu"" --(BEFORE)--> ""radiothérapie"""
13,65,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""protéine"" --(CONTAINS)--> ""hémogramme"" | ""hémogramme"" --(BEFORE)--> ""fibroscopie"" | ""fibroscopie"" --(BEFORE)--> ""transit"""
13,65,FR100882,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""admission"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"""
13,65,FR100883,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""admission"" --(CONTAINS)--> ""TDM"" | ""TDM"" --(BEFORE)--> ""biopsie"" | ""biopsie"" --(BEFORE)--> ""bilan"""
13,65,FR100894,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""désinsertion"" --(CONTAINS)--> ""imagerie"" | ""imagerie"" --(BEFORE)--> ""prescrit"" | ""prescrit"" --(BEFORE)--> ""rejoint"""
13,65,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""dilatées"" --(CONTAINS)--> ""échographie"" | ""échographie"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""diagnostic"""
13,65,FR100921,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""signe"" --(CONTAINS)--> ""palpation"" | ""palpation"" --(BEFORE)--> ""imagerie"" | ""imagerie"" --(BEFORE)--> ""exérèse"""
13,65,FR100946,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""marche"" --(CONTAINS)--> ""examen"" | ""examen"" --(BEFORE)--> ""IRM"" | ""IRM"" --(BEFORE)--> ""analyse"""
13,65,FR100959,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""admis"" --(CONTAINS)--> ""œsophagoscopie"" | ""œsophagoscopie"" --(BEFORE)--> ""Transit"" | ""Transit"" --(BEFORE)--> ""notée"""
13,65,FR100996,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""paroi"" --(CONTAINS)--> ""injection"" | ""injection"" --(BEFORE)--> ""retenu"" | ""retenu"" --(BEFORE)--> ""chirurgical"""
13,65,FR100998,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""lésions"" --(CONTAINS)--> ""diagnostic"" | ""diagnostic"" --(BEFORE)--> ""traitée"" | ""traitée"" --(BEFORE)--> ""bilan"""
114,60,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""ponction"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""antibiothérapie"""
114,60,FR100092,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""échographie"" | ""échographie"" --(BEFORE)--> ""tableau"""
114,60,FR100120,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""rattaché"" --(BEFORE)--> ""traitement"" | ""traitement"" --(BEFORE)--> ""retirées"" | ""retirées"" --(BEFORE)--> ""conclure"""
114,60,FR100130,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""recherche"" --(BEFORE)--> ""séjour"" | ""séjour"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""suspectée"""
114,60,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""palpation"" --(BEFORE)--> ""histologie"" | ""histologie"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""écho-Doppler"""
114,60,FR100142,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""biopsie"" --(BEFORE)--> ""étude"" | ""étude"" --(BEFORE)--> ""sérologie"" | ""sérologie"" --(BEFORE)--> ""évolution"""
114,60,FR100161,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""radiographie"" --(BEFORE)--> ""complément"" | ""complément"" --(BEFORE)--> ""cortisol"" | ""cortisol"" --(BEFORE)--> ""exérèse"""
114,60,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""transfusion"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""tests"" | ""tests"" --(BEFORE)--> ""entretien"""
114,60,FR100255,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""réveillée"" --(BEFORE)--> ""radio"" | ""radio"" --(BEFORE)--> ""TDM"" | ""TDM"" --(BEFORE)--> ""bilan"""
114,60,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""arrivée"" --(BEFORE)--> ""établi"" | ""établi"" --(BEFORE)--> ""manœuvres"" | ""manœuvres"" --(BEFORE)--> ""transféré"""
114,60,FR100276,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""accouchement"" --(BEFORE)--> ""reste"" | ""reste"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""régression"""
114,60,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""électroencéphalogramme"" | ""électroencéphalogramme"" --(BEFORE)--> ""scanner"" | ""scanner"" --(BEFORE)--> ""conclus"""
114,60,FR100283,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""IRM"" --(BEFORE)--> ""hypophysiogramme"" | ""hypophysiogramme"" --(BEFORE)--> ""traitement"" | ""traitement"" --(BEFORE)--> ""évolution"""
114,60,FR100296,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""IRM"" --(BEFORE)--> ""fenestration"" | ""fenestration"" --(BEFORE)--> ""suites"" | ""suites"" --(BEFORE)--> ""exéaté"""
114,60,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""bilan"" --(BEFORE)--> ""drainage"" | ""drainage"" --(BEFORE)--> ""angio-scanner"" | ""angio-scanner"" --(BEFORE)--> ""amputation"""
114,60,FR100344,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""déroulée"" --(BEFORE)--> ""plainte"" | ""plainte"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""césarienne"""
114,60,FR100346,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""radiographie"" --(BEFORE)--> ""angioscanner"" | ""angioscanner"" --(BEFORE)--> ""echo-dopler"" | ""echo-dopler"" --(BEFORE)--> ""IRM"""
114,60,FR100360,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""complément"" --(BEFORE)--> ""biopsie"" | ""biopsie"" --(BEFORE)--> ""tomodensitométrie"" | ""tomodensitométrie"" --(BEFORE)--> ""radiothérapie"""
114,60,FR100361,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""ponction"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""culture"""
114,60,FR100371,[EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],"""examen"" --(BEFORE)--> ""examen"" | ""examen"" --(BEFORE)--> ""bilan"" | ""bilan"" --(BEFORE)--> ""bilan"""
